,jurisdiccion_aplicacion,jurisdiccion_aplicacion_id,fecha_aplicacion,Vacunas1,Vacunas2,Casos,id,provincia,poblacion_2021_est,Vacunas_Acum,Porcentaje_Poblacion_Vacunada
4234,Santiago del Estero,86,2021-01-07,298,0,196.0,86,Santiago del Estero,988245,2630,0.002661283386204838
4235,Santiago del Estero,86,2021-01-08,486,0,215.0,86,Santiago del Estero,988245,3116,0.0031530642704997243
4236,Santiago del Estero,86,2021-01-10,12,0,106.0,86,Santiago del Estero,988245,3128,0.003165207008383549
4237,Santiago del Estero,86,2021-01-11,242,0,115.0,86,Santiago del Estero,988245,3370,0.0034100855557073397
4238,Santiago del Estero,86,2021-01-12,394,0,150.0,86,Santiago del Estero,988245,3764,0.0038087721162262393
4239,Santiago del Estero,86,2021-01-13,544,0,165.0,86,Santiago del Estero,988245,4308,0.004359242900292944
4240,Santiago del Estero,86,2021-01-14,401,0,131.0,86,Santiago del Estero,988245,4709,0.0047650127245774075
4241,Santiago del Estero,86,2021-01-15,534,0,122.0,86,Santiago del Estero,988245,5243,0.005305364560407591
4242,Santiago del Estero,86,2021-01-16,1,0,105.0,86,Santiago del Estero,988245,5244,0.005306376455231243
4243,Santiago del Estero,86,2021-01-17,5,0,96.0,86,Santiago del Estero,988245,5249,0.005311435929349503
4244,Santiago del Estero,86,2021-01-18,285,0,125.0,86,Santiago del Estero,988245,5534,0.005599825954090332
4245,Santiago del Estero,86,2021-01-19,92,116,102.0,86,Santiago del Estero,988245,5626,0.005692920277866318
4246,Santiago del Estero,86,2021-01-20,44,264,171.0,86,Santiago del Estero,988245,5670,0.005737443650107008
4247,Santiago del Estero,86,2021-01-21,59,326,88.0,86,Santiago del Estero,988245,5729,0.005797145444702478
4248,Santiago del Estero,86,2021-01-22,52,186,104.0,86,Santiago del Estero,988245,5781,0.005849763975532383
4249,Santiago del Estero,86,2021-01-23,0,2,124.0,86,Santiago del Estero,988245,5781,0.005849763975532383
4250,Santiago del Estero,86,2021-01-24,5,50,54.0,86,Santiago del Estero,988245,5786,0.005854823449650643
4251,Santiago del Estero,86,2021-01-25,30,358,104.0,86,Santiago del Estero,988245,5816,0.005885180294360204
4252,Santiago del Estero,86,2021-01-26,21,251,82.0,86,Santiago del Estero,988245,5837,0.005906430085656897
4253,Santiago del Estero,86,2021-01-27,37,403,99.0,86,Santiago del Estero,988245,5874,0.005943870194132022
4254,Santiago del Estero,86,2021-01-28,9,323,81.0,86,Santiago del Estero,988245,5883,0.00595297724754489
4255,Santiago del Estero,86,2021-01-29,10,432,103.0,86,Santiago del Estero,988245,5893,0.00596309619578141
4256,Santiago del Estero,86,2021-01-31,1,0,88.0,86,Santiago del Estero,988245,5894,0.005964108090605063
4257,Santiago del Estero,86,2021-02-01,5,252,87.0,86,Santiago del Estero,988245,5899,0.005969167564723323
4258,Santiago del Estero,86,2021-02-02,27,361,96.0,86,Santiago del Estero,988245,5926,0.005996488724961928
4259,Santiago del Estero,86,2021-02-03,109,433,100.0,86,Santiago del Estero,988245,6035,0.006106785260739999
4260,Santiago del Estero,86,2021-02-04,153,485,67.0,86,Santiago del Estero,988245,6188,0.0062616051687587595
4261,Santiago del Estero,86,2021-02-05,87,456,101.0,86,Santiago del Estero,988245,6275,0.0063496400184164855
4262,Santiago del Estero,86,2021-02-06,33,25,39.0,86,Santiago del Estero,988245,6308,0.006383032547597003
4263,Santiago del Estero,86,2021-02-07,2,0,60.0,86,Santiago del Estero,988245,6310,0.006385056337244307
4264,Santiago del Estero,86,2021-02-08,171,244,69.0,86,Santiago del Estero,988245,6481,0.006558090352088804
4265,Santiago del Estero,86,2021-02-09,15,145,69.0,86,Santiago del Estero,988245,6496,0.006573268774443584
4266,Santiago del Estero,86,2021-02-10,17,89,97.0,86,Santiago del Estero,988245,6513,0.006590470986445669
4267,Santiago del Estero,86,2021-02-11,11,109,81.0,86,Santiago del Estero,988245,6524,0.006601601829505841
4268,Santiago del Estero,86,2021-02-12,11,82,48.0,86,Santiago del Estero,988245,6535,0.006612732672566014
4269,Santiago del Estero,86,2021-02-13,3,1,45.0,86,Santiago del Estero,988245,6538,0.00661576835703697
4270,Santiago del Estero,86,2021-02-14,0,3,27.0,86,Santiago del Estero,988245,6538,0.00661576835703697
4271,Santiago del Estero,86,2021-02-15,0,3,24.0,86,Santiago del Estero,988245,6538,0.00661576835703697
4272,Santiago del Estero,86,2021-02-17,55,53,61.0,86,Santiago del Estero,988245,6593,0.006671422572337831
4273,Santiago del Estero,86,2021-02-18,651,64,72.0,86,Santiago del Estero,988245,7244,0.007330166102535302
4274,Santiago del Estero,86,2021-02-19,785,20,72.0,86,Santiago del Estero,988245,8029,0.008124503539102147
4275,Santiago del Estero,86,2021-02-20,207,0,52.0,86,Santiago del Estero,988245,8236,0.008333965767598116
4276,Santiago del Estero,86,2021-02-21,29,0,31.0,86,Santiago del Estero,988245,8265,0.008363310717484024
4277,Santiago del Estero,86,2021-02-22,256,17,52.0,86,Santiago del Estero,988245,8521,0.008622355792338944
4278,Santiago del Estero,86,2021-02-23,295,30,71.0,86,Santiago del Estero,988245,8816,0.008920864765316294
4279,Santiago del Estero,86,2021-02-24,627,119,55.0,86,Santiago del Estero,988245,9443,0.009555322819746116
4280,Santiago del Estero,86,2021-02-25,747,25,77.0,86,Santiago del Estero,988245,10190,0.010311208253014181
4281,Santiago del Estero,86,2021-02-26,730,61,80.0,86,Santiago del Estero,988245,10920,0.011049891474280163
4282,Santiago del Estero,86,2021-02-27,3759,5,72.0,86,Santiago del Estero,988245,14679,0.014853604116388143
4283,Santiago del Estero,86,2021-02-28,4019,0,63.0,86,Santiago del Estero,988245,18698,0.01892040941264565
4284,Santiago del Estero,86,2021-03-01,215,10,53.0,86,Santiago del Estero,988245,18913,0.019137966799730836
4285,Santiago del Estero,86,2021-03-02,157,1,58.0,86,Santiago del Estero,988245,19070,0.019296834287044203
4286,Santiago del Estero,86,2021-03-03,298,40,62.0,86,Santiago del Estero,988245,19368,0.019598378944492508
4287,Santiago del Estero,86,2021-03-04,4095,93,78.0,86,Santiago del Estero,988245,23463,0.02374208824734757
4288,Santiago del Estero,86,2021-03-05,3730,46,75.0,86,Santiago del Estero,988245,27193,0.02751645593956964
4289,Santiago del Estero,86,2021-03-06,123,17,41.0,86,Santiago del Estero,988245,27316,0.02764091900287884
4290,Santiago del Estero,86,2021-03-07,63,0,25.0,86,Santiago del Estero,988245,27379,0.02770466837676892
4291,Santiago del Estero,86,2021-03-08,2002,9,68.0,86,Santiago del Estero,988245,29381,0.02973048181372028
4292,Santiago del Estero,86,2021-03-09,1544,5,61.0,86,Santiago del Estero,988245,30925,0.031292847421439014
4293,Santiago del Estero,86,2021-03-10,2503,23,63.0,86,Santiago del Estero,988245,33428,0.033825620165040045
4294,Santiago del Estero,86,2021-03-11,3557,17,55.0,86,Santiago del Estero,988245,36985,0.03742493005277032
4295,Santiago del Estero,86,2021-03-12,2114,68,84.0,86,Santiago del Estero,988245,39099,0.039564075709970704
4296,Santiago del Estero,86,2021-03-13,13,252,71.0,86,Santiago del Estero,988245,39112,0.03957723034267818
4297,Santiago del Estero,86,2021-03-14,3,20,60.0,86,Santiago del Estero,988245,39115,0.03958026602714914
4298,Santiago del Estero,86,2021-03-15,259,1199,83.0,86,Santiago del Estero,988245,39374,0.03984234678647501
4299,Santiago del Estero,86,2021-03-16,1206,105,81.0,86,Santiago del Estero,988245,40580,0.04106269194379936
4300,Santiago del Estero,86,2021-03-17,2842,276,108.0,86,Santiago del Estero,988245,43422,0.04393849703261843
4301,Santiago del Estero,86,2021-03-18,3987,401,111.0,86,Santiago del Estero,988245,47409,0.04797292169451907
4302,Santiago del Estero,86,2021-03-19,2579,249,117.0,86,Santiago del Estero,988245,49988,0.05058259844471766
4303,Santiago del Estero,86,2021-03-20,523,437,81.0,86,Santiago del Estero,988245,50511,0.05111181943748767
4304,Santiago del Estero,86,2021-03-21,58,0,62.0,86,Santiago del Estero,988245,50569,0.05117050933725949
4305,Santiago del Estero,86,2021-03-22,1522,520,80.0,86,Santiago del Estero,988245,52091,0.052710613258857876
4306,Santiago del Estero,86,2021-03-23,1149,506,87.0,86,Santiago del Estero,988245,53240,0.053873280411234056
4307,Santiago del Estero,86,2021-03-24,89,3,96.0,86,Santiago del Estero,988245,53329,0.053963339050539086
4308,Santiago del Estero,86,2021-03-25,1286,343,157.0,86,Santiago del Estero,988245,54615,0.055264635793755595
4309,Santiago del Estero,86,2021-03-26,410,235,110.0,86,Santiago del Estero,988245,55025,0.05567951267145293
4310,Santiago del Estero,86,2021-03-27,218,106,116.0,86,Santiago del Estero,988245,55243,0.05590010574300907
4311,Santiago del Estero,86,2021-03-28,7,2,108.0,86,Santiago del Estero,988245,55250,0.05590718900677463
4312,Santiago del Estero,86,2021-03-29,1573,421,96.0,86,Santiago del Estero,988245,56823,0.05749889956437928
4313,Santiago del Estero,86,2021-03-30,5803,104,122.0,86,Santiago del Estero,988245,62626,0.06337092522603201
4314,Santiago del Estero,86,2021-03-31,5338,478,136.0,86,Santiago del Estero,988245,67964,0.06877241979468654
4315,Santiago del Estero,86,2021-04-01,3780,30,130.0,86,Santiago del Estero,988245,71744,0.07259738222809121
4316,Santiago del Estero,86,2021-04-03,14,1,118.0,86,Santiago del Estero,988245,71758,0.07261154875562234
4317,Santiago del Estero,86,2021-04-04,62,1,103.0,86,Santiago del Estero,988245,71820,0.07267428623468877
4318,Santiago del Estero,86,2021-04-05,4492,171,119.0,86,Santiago del Estero,988245,76312,0.07721971778253368
4319,Santiago del Estero,86,2021-04-06,4869,124,171.0,86,Santiago del Estero,988245,81181,0.08214663367889541
4320,Santiago del Estero,86,2021-04-07,2306,121,170.0,86,Santiago del Estero,988245,83487,0.084480063142237
4321,Santiago del Estero,86,2021-04-08,4375,66,186.0,86,Santiago del Estero,988245,87862,0.08890710299571462
4322,Santiago del Estero,86,2021-04-09,5268,62,206.0,86,Santiago del Estero,988245,93130,0.09423776492671351
4323,Santiago del Estero,86,2021-04-10,198,156,195.0,86,Santiago del Estero,988245,93328,0.09443812010179661
4324,Santiago del Estero,86,2021-04-11,5,7,133.0,86,Santiago del Estero,988245,93333,0.09444317957591487
4325,Santiago del Estero,86,2021-04-12,4818,49,181.0,86,Santiago del Estero,988245,98151,0.09931848883627035
4326,Santiago del Estero,86,2021-04-13,4930,35,147.0,86,Santiago del Estero,988245,103081,0.10430713031687486
4327,Santiago del Estero,86,2021-04-14,3672,428,230.0,86,Santiago del Estero,988245,106753,0.10802280810932512
4328,Santiago del Estero,86,2021-04-15,2381,34,208.0,86,Santiago del Estero,988245,109134,0.1104321296844406
4329,Santiago del Estero,86,2021-04-16,1220,48,265.0,86,Santiago del Estero,988245,110354,0.11166664136929608
4330,Santiago del Estero,86,2021-04-17,46,119,222.0,86,Santiago del Estero,988245,110400,0.11171318853118407
4331,Santiago del Estero,86,2021-04-18,2,0,197.0,86,Santiago del Estero,988245,110402,0.11171521232083137
4332,Santiago del Estero,86,2021-04-19,452,11,218.0,86,Santiago del Estero,988245,110854,0.11217258878112209
4333,Santiago del Estero,86,2021-04-20,68,26,168.0,86,Santiago del Estero,988245,110922,0.11224139762913043
4334,Santiago del Estero,86,2021-04-21,2706,149,257.0,86,Santiago del Estero,988245,113628,0.11497958502193283
4335,Santiago del Estero,86,2021-04-22,1127,19,282.0,86,Santiago del Estero,988245,114755,0.11611999048818866
4336,Santiago del Estero,86,2021-04-23,1273,0,223.0,86,Santiago del Estero,988245,116028,0.11740813259869769
4337,Santiago del Estero,86,2021-04-24,42,197,180.0,86,Santiago del Estero,988245,116070,0.11745063218129108
4338,Santiago del Estero,86,2021-04-25,1,9,167.0,86,Santiago del Estero,988245,116071,0.11745164407611473
4339,Santiago del Estero,86,2021-04-26,371,4,162.0,86,Santiago del Estero,988245,116442,0.11782705705568963
4340,Santiago del Estero,86,2021-04-27,290,2,145.0,86,Santiago del Estero,988245,116732,0.11812050655454873
4341,Santiago del Estero,86,2021-04-28,4329,104,211.0,86,Santiago del Estero,988245,121061,0.12250099924613836
4342,Santiago del Estero,86,2021-04-29,9352,12,200.0,86,Santiago del Estero,988245,130413,0.13196423963693213
4343,Santiago del Estero,86,2021-04-30,6537,24,193.0,86,Santiago del Estero,988245,136950,0.13857899609914545
4344,Santiago del Estero,86,2021-05-01,1,0,146.0,86,Santiago del Estero,988245,136951,0.1385800079939691
4345,Santiago del Estero,86,2021-05-02,1,0,205.0,86,Santiago del Estero,988245,136952,0.13858101988879276
4346,Santiago del Estero,86,2021-05-03,1102,20,148.0,86,Santiago del Estero,988245,138054,0.1396961279844573
4347,Santiago del Estero,86,2021-05-04,1444,43,209.0,86,Santiago del Estero,988245,139498,0.14115730410981084
4348,Santiago del Estero,86,2021-05-05,1320,103,265.0,86,Santiago del Estero,988245,140818,0.14249300527703151
4349,Santiago del Estero,86,2021-05-06,2056,18,331.0,86,Santiago del Estero,988245,142874,0.1445734610344601
4350,Santiago del Estero,86,2021-05-07,1723,14,383.0,86,Santiago del Estero,988245,144597,0.14631695581561252
4351,Santiago del Estero,86,2021-05-08,869,60,153.0,86,Santiago del Estero,988245,145466,0.14719629241736615
4352,Santiago del Estero,86,2021-05-09,1,0,262.0,86,Santiago del Estero,988245,145467,0.1471973043121898
4353,Santiago del Estero,86,2021-05-10,388,4,275.0,86,Santiago del Estero,988245,145855,0.1475899195037668
4354,Santiago del Estero,86,2021-05-11,449,3197,298.0,86,Santiago del Estero,988245,146304,0.14804426027958653
4355,Santiago del Estero,86,2021-05-12,2959,3060,336.0,86,Santiago del Estero,988245,149263,0.15103845706277289
4356,Santiago del Estero,86,2021-05-13,3494,1768,454.0,86,Santiago del Estero,988245,152757,0.1545740175766131
4357,Santiago del Estero,86,2021-05-14,5214,1841,456.0,86,Santiago del Estero,988245,157971,0.15985003718713478
4358,Santiago del Estero,86,2021-05-15,3839,159,385.0,86,Santiago del Estero,988245,161810,0.1637347014151349
4359,Santiago del Estero,86,2021-05-16,949,1,358.0,86,Santiago del Estero,988245,162759,0.1646949896027807
4360,Santiago del Estero,86,2021-05-17,769,6305,491.0,86,Santiago del Estero,988245,163528,0.1654731367221691
4361,Santiago del Estero,86,2021-05-18,295,8757,579.0,86,Santiago del Estero,988245,163823,0.16577164569514644
4362,Santiago del Estero,86,2021-05-19,550,3748,687.0,86,Santiago del Estero,988245,164373,0.16632818784815506
4363,Santiago del Estero,86,2021-05-20,608,7720,692.0,86,Santiago del Estero,988245,164981,0.1669434199009355
4364,Santiago del Estero,86,2021-05-21,545,6767,813.0,86,Santiago del Estero,988245,165526,0.16749490257982586
4365,Santiago del Estero,86,2021-05-22,762,650,540.0,86,Santiago del Estero,988245,166288,0.1682659664354487
4366,Santiago del Estero,86,2021-05-23,26,121,376.0,86,Santiago del Estero,988245,166314,0.16829227570086366
4367,Santiago del Estero,86,2021-05-24,1483,327,684.0,86,Santiago del Estero,988245,167797,0.1697929157243396
4368,Santiago del Estero,86,2021-05-25,369,96,421.0,86,Santiago del Estero,988245,168166,0.1701663049142672
4369,Santiago del Estero,86,2021-05-26,2045,677,553.0,86,Santiago del Estero,988245,170211,0.1722356298286356
4370,Santiago del Estero,86,2021-05-27,4377,2080,590.0,86,Santiago del Estero,988245,174588,0.17666469347176056
4371,Santiago del Estero,86,2021-05-28,5808,2005,705.0,86,Santiago del Estero,988245,180396,0.18254177860753154
4372,Santiago del Estero,86,2021-05-29,5649,273,500.0,86,Santiago del Estero,988245,186045,0.18825797246634185
4373,Santiago del Estero,86,2021-05-30,240,29,340.0,86,Santiago del Estero,988245,186285,0.18850082722401834
4374,Santiago del Estero,86,2021-05-31,6517,1191,624.0,86,Santiago del Estero,988245,192802,0.19509534578975862
4375,Santiago del Estero,86,2021-06-01,7133,1155,459.0,86,Santiago del Estero,988245,199935,0.20231319156686853
4376,Santiago del Estero,86,2021-06-02,8025,507,548.0,86,Santiago del Estero,988245,207960,0.21043364752667607
4377,Santiago del Estero,86,2021-06-03,11711,106,674.0,86,Santiago del Estero,988245,219671,0.222283947806465
4378,Santiago del Estero,86,2021-06-04,10696,6154,691.0,86,Santiago del Estero,988245,230367,0.2331071748402471
4379,Santiago del Estero,86,2021-06-05,475,26,400.0,86,Santiago del Estero,988245,230842,0.23358782488148183
4380,Santiago del Estero,86,2021-06-06,20,6,440.0,86,Santiago del Estero,988245,230862,0.23360806277795487
4381,Santiago del Estero,86,2021-06-07,3971,2799,525.0,86,Santiago del Estero,988245,234833,0.23762629712267708
4382,Santiago del Estero,86,2021-06-08,9077,2553,504.0,86,Santiago del Estero,988245,243910,0.24681126643696655
4383,Santiago del Estero,86,2021-06-09,11788,394,558.0,86,Santiago del Estero,988245,255698,0.25873948261817664
4384,Santiago del Estero,86,2021-06-10,4777,492,586.0,86,Santiago del Estero,988245,260475,0.2635733041907624
4385,Santiago del Estero,86,2021-06-11,12938,938,548.0,86,Santiago del Estero,988245,273413,0.2766651994191724
4386,Santiago del Estero,86,2021-06-12,9355,5,433.0,86,Santiago del Estero,988245,282768,0.2861314754944371
4387,Santiago del Estero,86,2021-06-13,616,7,411.0,86,Santiago del Estero,988245,283384,0.2867548027058068
4388,Santiago del Estero,86,2021-06-14,1066,500,429.0,86,Santiago del Estero,988245,284450,0.2878334825878198
4389,Santiago del Estero,86,2021-06-15,860,2607,530.0,86,Santiago del Estero,988245,285310,0.2887037121361606
4390,Santiago del Estero,86,2021-06-16,2016,2446,727.0,86,Santiago del Estero,988245,287326,0.29074369210064305
4391,Santiago del Estero,86,2021-06-17,5651,394,655.0,86,Santiago del Estero,988245,292977,0.2964619097491007
4392,Santiago del Estero,86,2021-06-18,7634,60,579.0,86,Santiago del Estero,988245,300611,0.30418671483286025
4393,Santiago del Estero,86,2021-06-19,2153,3,357.0,86,Santiago del Estero,988245,302764,0.3063653243881831
4394,Santiago del Estero,86,2021-06-20,22,0,283.0,86,Santiago del Estero,988245,302786,0.30638758607430344
4395,Santiago del Estero,86,2021-06-21,7347,199,298.0,86,Santiago del Estero,988245,310133,0.3138219773436749
4396,Santiago del Estero,86,2021-06-22,12063,209,374.0,86,Santiago del Estero,988245,322196,0.32602846460138935
4397,Santiago del Estero,86,2021-06-23,1363,199,533.0,86,Santiago del Estero,988245,323559,0.32740767724602704
4398,Santiago del Estero,86,2021-06-24,384,296,689.0,86,Santiago del Estero,988245,323943,0.32779624485830944
4399,Santiago del Estero,86,2021-06-25,3121,2423,649.0,86,Santiago del Estero,988245,327064,0.33095436860292743
4400,Santiago del Estero,86,2021-06-26,3000,185,469.0,86,Santiago del Estero,988245,330064,0.3339900530738835
4401,Santiago del Estero,86,2021-06-27,81,18,489.0,86,Santiago del Estero,988245,330145,0.33407201655459934
4402,Santiago del Estero,86,2021-06-28,2650,179,449.0,86,Santiago del Estero,988245,332795,0.3367535378372772
4403,Santiago del Estero,86,2021-06-29,15409,213,439.0,86,Santiago del Estero,988245,348204,0.3523458251749313
4404,Santiago del Estero,86,2021-06-30,14850,109,644.0,86,Santiago del Estero,988245,363054,0.36737246330616397
4405,Santiago del Estero,86,2021-07-01,6239,221,627.0,86,Santiago del Estero,988245,369293,0.373685675110929
4406,Santiago del Estero,86,2021-07-02,4771,1202,618.0,86,Santiago del Estero,988245,374064,0.3785134253145728
4407,Santiago del Estero,86,2021-07-03,1150,81,374.0,86,Santiago del Estero,988245,375214,0.37967710436177265
4408,Santiago del Estero,86,2021-07-04,4,0,420.0,86,Santiago del Estero,988245,375218,0.3796811519410672
4409,Santiago del Estero,86,2021-07-05,14391,100,493.0,86,Santiago del Estero,988245,389609,0.3942433303482436
4410,Santiago del Estero,86,2021-07-06,12389,86,395.0,86,Santiago del Estero,988245,401998,0.4067796953184686
4411,Santiago del Estero,86,2021-07-07,10385,1094,781.0,86,Santiago del Estero,988245,412383,0.4172882230620949
4412,Santiago del Estero,86,2021-07-08,10504,742,681.0,86,Santiago del Estero,988245,422887,0.42791716628973586
4413,Santiago del Estero,86,2021-07-09,2500,2829,549.0,86,Santiago del Estero,988245,425387,0.43044690334886593
4414,Santiago del Estero,86,2021-07-10,2431,945,536.0,86,Santiago del Estero,988245,427818,0.432906819665164
4415,Santiago del Estero,86,2021-07-11,1,58,403.0,86,Santiago del Estero,988245,427819,0.43290783155998763
4416,Santiago del Estero,86,2021-07-12,347,116,470.0,86,Santiago del Estero,988245,428166,0.4332589590637949
4417,Santiago del Estero,86,2021-07-13,9523,4630,529.0,86,Santiago del Estero,988245,437689,0.4428952334694332
4418,Santiago del Estero,86,2021-07-14,11078,3899,752.0,86,Santiago del Estero,988245,448767,0.4541050043258504
4419,Santiago del Estero,86,2021-07-15,13290,588,519.0,86,Santiago del Estero,988245,462057,0.46755308653218586
4420,Santiago del Estero,86,2021-07-16,15684,5977,549.0,86,Santiago del Estero,988245,477741,0.48342364494634427
4421,Santiago del Estero,86,2021-07-17,2948,4491,327.0,86,Santiago del Estero,988245,480689,0.4864067108864705
4422,Santiago del Estero,86,2021-07-18,232,1,262.0,86,Santiago del Estero,988245,480921,0.4866414704855577
4423,Santiago del Estero,86,2021-07-19,2656,86,425.0,86,Santiago del Estero,988245,483577,0.4893290631371775
4424,Santiago del Estero,86,2021-07-20,11561,289,287.0,86,Santiago del Estero,988245,495138,0.5010275791934187
4425,Santiago del Estero,86,2021-07-21,20837,1093,463.0,86,Santiago del Estero,988245,515975,0.522112431633856
4426,Santiago del Estero,86,2021-07-22,18031,256,288.0,86,Santiago del Estero,988245,534006,0.5403579071991257
4427,Santiago del Estero,86,2021-07-23,7595,92,469.0,86,Santiago del Estero,988245,541601,0.5480432483847629
4428,Santiago del Estero,86,2021-07-24,542,27,266.0,86,Santiago del Estero,988245,542143,0.5485916953791823
4429,Santiago del Estero,86,2021-07-25,32,1,230.0,86,Santiago del Estero,988245,542175,0.5486240760135391
4430,Santiago del Estero,86,2021-07-26,2834,228,257.0,86,Santiago del Estero,988245,545009,0.551491785943769
4431,Santiago del Estero,86,2021-07-27,10769,200,158.0,86,Santiago del Estero,988245,555778,0.5623888812996777
4432,Santiago del Estero,86,2021-07-28,8912,56,,86,Santiago del Estero,988245,564690,0.5714068879680646
4433,Santiago del Estero,86,2021-07-29,2921,9234,,86,Santiago del Estero,988245,567611,0.5743626327479522
